side,made_new_ext,mins,pull_pts,pull_pct,dist_edge_pts,dist_edge_pct
long,True,0.0,0.20000000000027285,3.4482758620735616,0.29999999999972715,5.172413793098582
short,True,59.0,8.0,45.454545454544515,-3.5,-19.886363636363225
long,False,,42.0,400.0,-33.70000000000027,-320.9523809523835
short,True,6.0,5.0,35.4609929078005,-4.0,-28.368794326240405
long,True,40.0,7.700000000000273,66.95652173913281,-7.200000000000273,-62.60869565217628
long,True,302.0,13.400000000000091,132.6732673267348,-7.5,-74.25742574257494
short,True,5.0,1.300000000000182,14.772727272729034,1.0,11.363636363636129
short,True,6.0,0.3999999999996362,3.0075187969898076,0.1000000000003638,0.7518796992508711
short,True,8.0,3.800000000000182,19.689119170985208,-2.400000000000091,-12.435233160622113
long,True,0.0,0.0,0.0,0.40000000000009095,3.0303030303037612
short,True,2.0,0.6000000000003638,6.976744186050447,-0.1000000000003638,-1.1627906976785995
short,False,,12.599999999999909,81.81818181818073,-12.200000000000273,-79.22077922078051
short,True,5.0,3.800000000000182,32.20338983050952,1.3999999999996362,11.86440677965775
long,True,3.0,0.599999999999909,6.1224489795907955,1.199999999999818,12.244897959181591
long,True,0.0,-0.40000000000009095,-2.2471910112365006,5.400000000000091,30.337078651686365
short,True,123.0,16.200000000000273,184.0909090909179,-14.400000000000091,-163.63636363636977
short,True,3.0,0.0,0.0,3.599999999999909,16.822429906541558
long,True,338.0,18.09999999999991,166.05504587155738,-15.599999999999909,-143.11926605504382
long,True,141.0,16.800000000000182,155.55555555555463,-15.800000000000182,-146.29629629629554
short,True,5.0,3.5,26.717557251908588,-1.900000000000091,-14.503816793893925
short,True,0.0,0.0,0.0,0.29999999999972715,2.3076923076902087
short,True,0.0,0.20000000000027285,0.9900990099023272,2.799999999999727,13.861386138612323
short,True,25.0,6.400000000000091,59.2592592592591,-0.3000000000001819,-2.777777777779415
long,True,1.0,0.20000000000027285,1.4705882352960846,5.299999999999727,38.97058823529107
short,True,61.0,5.599999999999909,39.43661971830972,-4.599999999999909,-32.39436619718287
long,True,0.0,0.7000000000002728,5.78512396694423,2.799999999999727,23.140495867765644
short,False,,28.399999999999636,346.34146341463736,-26.899999999999636,-328.0487804878077
short,True,0.0,-0.1999999999998181,-1.709401709400115,1.699999999999818,14.529914529912634
short,True,12.0,5.300000000000182,42.74193548387212,1.699999999999818,13.70967741935327
long,True,6.0,4.5,38.79310344827465,-1.1000000000003638,-9.482758620692493
short,True,0.0,0.599999999999909,8.45070422535094,5.099999999999909,71.83098591549259
long,True,40.0,11.099999999999909,48.89867841409592,-8.300000000000182,-36.56387665198274
short,True,0.0,1.0,8.849557522124108,7.0,61.94690265486875
short,True,8.0,2.700000000000273,17.088607594938733,0.0,0.0
short,True,0.0,0.20000000000027285,1.0362694300532171,0.6999999999998181,3.6269430051803697
long,True,0.0,0.5,3.9682539682539972,3.0,23.809523809523984
long,True,0.0,0.7000000000002728,6.666666666669266,0.0,0.0
short,True,3.0,2.599999999999909,26.26262626262631,-2.299999999999727,-23.23232323232133
long,True,20.0,1.2999999999997272,10.236220472438577,-0.900000000000091,-7.086614173228909
short,True,1.0,-0.29999999999972715,-3.260869565214329,3.699999999999818,40.21739130434466
long,True,29.0,2.5,25.773195876287936,4.0,41.23711340206069
short,False,,16.5,132.0,-10.400000000000091,-83.20000000000073
short,True,3.0,0.20000000000027285,2.4390243902472837,2.400000000000091,29.26829268292859
short,True,21.0,5.200000000000273,77.61194029850837,-3.700000000000273,-55.22388059701675
short,True,2.0,-0.09999999999990905,-1.234567901233459,5.0,61.72839506172909
short,True,12.0,6.200000000000273,35.63218390804736,-5.200000000000273,-29.88505747126578
long,True,0.0,0.5,2.314814814814824,4.700000000000273,21.759259259260613
short,True,16.0,4.0,16.806722689075823,-1.699999999999818,-7.142857142856461
long,True,0.0,1.0,5.128205128205128,8.099999999999909,41.53846153846107
long,True,0.0,0.29999999999972715,1.7241379310329055,2.099999999999909,12.068965517240795
short,True,0.0,1.0,8.695652173913043,2.5,21.73913043478261
long,True,0.0,0.29999999999972715,2.752293577979125,1.0,9.174311926605426
short,False,,8.5,50.2958579881654,-2.100000000000364,-12.426035502960666
long,True,0.0,0.29999999999972715,1.6129032258049927,6.0,32.258064516129195
long,True,1.0,0.7000000000002728,7.777777777780809,2.5,27.77777777777778
short,True,195.0,12.900000000000091,131.6326530612291,-9.699999999999818,-98.9795918367356
long,True,0.0,2.5,15.151515151515152,2.800000000000182,16.969696969698074
short,True,3.0,0.29999999999972715,4.166666666662719,1.099999999999909,15.277777777775936
short,True,2.0,0.5,5.6818181818183575,12.600000000000364,143.18181818182677
long,True,0.0,-0.20000000000027285,-1.8867924528327793,2.400000000000091,22.641509433963318
short,True,0.0,0.29999999999972715,1.8072289156610168,4.700000000000273,28.313253012049994
long,True,82.0,5.5,65.47619047618977,-4.5,-53.571428571427994
short,True,0.0,0.5,6.410256410256261,0.1999999999998181,2.564102564100172
long,True,15.0,1.7999999999997272,21.42857142856795,2.0,23.809523809523554
short,True,0.0,1.7000000000002728,12.87878787878968,1.2999999999997272,9.848484848482578
long,True,1.0,0.40000000000009095,4.255319148937096,0.09999999999990905,1.0638297872330644
short,True,0.0,0.29999999999972715,3.797468354426882,0.0,0.0
short,True,60.0,3.5,41.17647058823529,-2.5,-29.411764705882355
short,True,6.0,0.900000000000091,6.338028169014604,-0.40000000000009095,-2.8169014084512907
long,True,0.0,0.7999999999997272,5.7971014492735,1.2000000000002728,8.695652173915192
long,True,6.0,1.5,15.789473684210526,-0.5,-5.263157894736842
long,True,203.0,9.099999999999909,116.66666666666958,-7.799999999999727,-100.0
short,True,32.0,5.200000000000273,50.98039215686405,-1.7000000000002728,-16.666666666668895
short,True,13.0,1.5,15.62500000000015,3.700000000000273,38.54166666666988
long,False,,10.799999999999727,142.10526315788434,-6.400000000000091,-84.21052631578664
long,True,17.0,3.299999999999727,17.83783783783636,-1.0,-5.405405405405405
long,True,0.0,0.5,5.208333333333136,-0.1000000000003638,-1.0416666666704166
short,False,,24.0,263.73626373626644,-18.899999999999636,-207.6923076923058
short,True,9.0,0.7999999999997272,5.797101449273309,-0.5,-3.6231884057970536
short,True,0.0,-0.20000000000027285,-1.18343195266433,1.0,5.9171597633135775
long,True,13.0,1.0,8.264462809917418,7.0,57.85123966942193
short,True,0.0,0.599999999999909,5.714285714284848,-0.3999999999996362,-3.8095238095203445
long,True,6.0,3.299999999999727,19.999999999998348,-2.0,-12.121212121212121
short,True,162.0,15.800000000000182,151.9230769230773,-14.900000000000091,-143.26923076923038
short,True,0.0,0.29999999999972715,3.0612244897932195,5.700000000000273,58.16326530612685
long,True,3.0,0.5,2.6737967914438108,0.5,2.6737967914438108
short,True,16.0,3.299999999999727,54.098360655734034,-1.699999999999818,-27.868852459013826
long,False,,16.799999999999727,108.38709677419178,-16.299999999999727,-105.16129032257888
long,True,0.0,-0.3000000000001819,-3.8461538461560885,3.0,38.461538461537565
short,True,26.0,2.5,39.6825396825414,-0.29999999999972715,-4.761904761900637
long,True,65.0,2.899999999999636,27.619047619044157,-0.599999999999909,-5.714285714284848
short,True,0.0,0.29999999999972715,3.658536585362405,1.0,12.195121951219107
short,True,3.0,0.09999999999990905,0.641025641025043,1.099999999999909,7.051282051281303
long,True,2.0,1.0,6.493506493506454,-0.6000000000003638,-3.896103896106235
short,True,9.0,4.099999999999909,51.24999999999886,-3.0,-37.5
short,True,9.0,4.400000000000091,43.56435643564486,-0.900000000000091,-8.910891089109892
long,True,5.0,0.20000000000027285,1.7857142857166786,6.299999999999727,56.24999999999619
long,True,24.0,1.699999999999818,10.429447852759504,-1.5,-9.202453987729958
long,True,16.0,5.700000000000273,39.31034482758809,-4.5,-31.03448275862069
long,True,0.0,-0.20000000000027285,-1.886792452832698,0.599999999999909,5.660377358489513
long,True,2.0,-0.29999999999972715,-2.1739130434763267,2.0,14.492753623188692
short,True,69.0,6.0,43.795620437955336,-1.800000000000182,-13.138686131387928
long,True,9.0,2.0,33.89830508474524,2.0,33.89830508474524
short,False,,13.5,90.0,-8.799999999999727,-58.666666666664845
short,True,0.0,1.0,18.518518518518206,0.599999999999909,11.11111111110924
short,True,8.0,0.6999999999998181,6.862745098037248,3.0,29.411764705881566
long,True,0.0,-0.20000000000027285,-1.3333333333351522,1.900000000000091,12.666666666667274
short,True,0.0,0.20000000000027285,3.2258064516171623,1.3999999999996362,22.58064516128346
short,True,277.0,11.0,82.7067669172921,-9.5,-71.42857142857045
long,True,0.0,-0.29999999999972715,-1.7964071856270791,2.799999999999727,16.766467065866355
short,True,3.0,0.5,7.142857142857142,2.899999999999636,41.42857142856623
short,True,73.0,4.5,35.43307086614097,-1.7000000000002728,-13.385826771655404
short,True,210.0,9.699999999999818,129.3333333333309,-8.5,-113.33333333333333
long,True,31.0,2.0,30.303030303028635,-0.20000000000027285,-3.0303030303069973
long,False,,37.59999999999991,626.6666666666652,-35.79999999999973,-596.6666666666622
short,True,0.0,0.29999999999972715,4.761904761900637,2.200000000000273,34.920634920640765
long,True,1.0,-0.20000000000027285,-1.7857142857166786,7.099999999999909,63.39285714285479
long,True,0.0,0.7000000000002728,8.75000000000341,0.29999999999972715,3.7499999999965894
short,True,21.0,1.2000000000002728,26.66666666667273,4.0,88.88888888888889
long,True,17.0,3.700000000000273,26.618705035973882,-3.5,-25.179856115108574
short,True,48.0,4.0,66.66666666666666,0.0,0.0
short,True,96.0,9.299999999999727,91.17647058823019,-7.0,-68.62745098039032
long,True,2.0,0.0,0.0,2.5,20.491803278688067
short,False,,19.09999999999991,261.6438356164469,-18.899999999999636,-258.9041095890458
long,True,2.0,-0.20000000000027285,-1.4598540146005026,0.5,3.649635036496278
long,True,0.0,-0.20000000000027285,-1.3513513513532198,11.100000000000364,75.00000000000384
long,True,14.0,4.5,69.23076923076923,-4.299999999999727,-66.15384615384195
short,True,0.0,0.20000000000027285,2.631578947371885,5.799999999999727,76.31578947367697
short,True,2.0,0.29999999999972715,2.564102564100172,7.900000000000091,67.52136752136673
long,True,12.0,2.0,19.047619047619047,1.5,14.285714285714285
short,True,0.0,1.5,13.043478260869565,5.0,43.47826086956522
short,True,90.0,13.5,53.78486055776814,-9.0,-35.85657370517876
long,True,3.0,0.0,0.0,6.900000000000091,41.81818181818237
long,True,25.0,1.7999999999997272,12.244897959181591,1.900000000000091,12.925170068027588
long,True,24.0,1.2000000000002728,9.756097560978045,0.0,0.0
short,True,0.0,2.5,12.953367875647851,0.09999999999990905,0.5181347150254428
long,True,13.0,2.800000000000182,22.764227642277564,-0.8000000000001819,-6.504065040651789
short,True,0.0,0.5,7.246376811594107,3.799999999999727,55.072463768111255
long,True,3.0,0.0,0.0,1.5,12.29508196721284
long,True,10.0,1.599999999999909,15.841584158415086,-0.09999999999990905,-0.9900990099000986
short,True,0.0,2.5,24.509803921567972,2.900000000000091,28.43137254901974
long,True,0.0,-0.3000000000001819,-1.8867924528313218,3.700000000000273,23.270440251573905
long,True,141.0,2.5,17.605633802817128,-2.0,-14.084507042253701
long,True,9.0,1.0,12.5,0.0,0.0
short,True,0.0,-0.20000000000027285,-3.3898305084791485,6.800000000000182,115.2542372881369
long,True,3.0,1.0,8.0,1.8999999999996362,15.199999999997091
long,True,1.0,0.5,5.376344086021663,1.5,16.12903225806499
long,True,95.0,8.5,106.25,-6.0,-75.0
long,True,0.0,0.20000000000027285,1.6528925619856762,3.299999999999727,27.272727272724197
long,True,0.0,0.20000000000027285,1.6666666666689405,2.5,20.833333333333336
long,False,,20.5,188.07339449541126,-18.0,-165.13761467889768
long,True,0.0,0.0,0.0,2.0,12.903225806451612
long,True,0.0,1.0,11.76470588235294,1.2999999999997272,15.294117647055613
short,True,0.0,1.7000000000002728,20.000000000003208,3.0,35.294117647058826
long,True,0.0,1.2000000000002728,9.756097560978045,11.0,89.43089430894507
long,True,7.0,1.7000000000002728,11.805555555557374,1.7999999999997272,12.499999999998025
long,True,17.0,2.0,17.857142857143145,-1.199999999999818,-10.714285714284264
long,False,,34.20000000000027,259.0909090909058,-32.30000000000018,-244.69696969696605
short,True,10.0,0.599999999999909,5.405405405404409,-0.5,-4.504504504504357
long,True,6.0,3.399999999999636,18.181818181815967,-3.099999999999909,-16.57754010695114
long,True,2.0,-0.20000000000027285,-1.142857142858702,5.400000000000091,30.857142857143376
short,True,20.0,3.099999999999909,18.562874251496158,-1.099999999999909,-6.586826347304737
long,False,,44.79999999999973,352.7559055118013,-42.5,-334.6456692913314
short,True,3.0,0.20000000000027285,1.176470588236899,3.5,20.588235294117645
short,True,0.0,0.5,3.9370078740156633,0.0,0.0
long,True,1.0,0.5,3.8759689922480343,8.599999999999909,66.66666666666549
long,True,6.0,1.0,12.345679012345125,4.0,49.3827160493805
long,True,0.0,0.20000000000027285,1.2269938650323693,2.5,15.337423312883692
short,True,4.0,1.0,6.535947712418223,4.799999999999727,31.37254901960569
long,True,0.0,-0.29999999999972715,-2.112676056336066,0.3999999999996362,2.816901408448088
short,True,1.0,0.7000000000002728,7.777777777780809,-0.5,-5.555555555555555
long,True,21.0,1.2999999999997272,11.818181818179339,2.700000000000273,24.545454545457027
long,True,1.0,-0.29999999999972715,-2.479338842972877,1.2999999999997272,10.743801652889983
short,True,1.0,0.5,5.102040816326673,-0.29999999999972715,-3.0612244897932195
short,True,0.0,0.5,3.6764705882353192,3.0,22.058823529411914
short,True,0.0,1.5,8.67052023121378,0.0,0.0
short,False,,45.0,189.075630252103,-38.5,-161.76470588235478
short,True,2.0,0.5,2.5906735751295704,2.5,12.953367875647851
short,True,0.0,0.7999999999997272,6.837606837604612,-0.6999999999998181,-5.982905982904521
long,True,0.0,0.20000000000027285,1.9417475728181488,2.799999999999727,27.184466019414344
long,True,9.0,2.800000000000182,22.047244094489145,-1.6000000000003638,-12.598425196852988
long,False,,25.200000000000273,159.49367088607585,-20.700000000000273,-131.0126582278483
long,True,48.0,6.5,34.21052631578947,-5.0,-26.31578947368421
short,True,1.0,0.0,0.0,6.299999999999727,52.941176470585525
short,True,8.0,0.5,5.208333333333136,-0.1000000000003638,-1.0416666666704166
short,False,,22.399999999999636,183.6065573770421,-20.5,-168.03278688524216
long,True,0.0,1.599999999999909,11.26760563380196,-0.599999999999909,-4.225352112675335
long,True,9.0,0.5,6.7567567567566735,2.899999999999636,39.18918918918379
long,True,288.0,11.099999999999909,179.03225806450678,-10.800000000000182,-174.19354838709205
long,True,0.0,0.20000000000027285,1.9801980198046105,-0.1000000000003638,-0.9900990099045563
short,True,0.0,0.0,0.0,1.5,27.27272727272727
short,True,180.0,10.400000000000091,113.0434782608672,-9.200000000000273,-100.0
long,True,3.0,0.5,8.064516129031903,1.0,16.129032258063805
short,True,5.0,1.0,9.803921568627189,0.900000000000091,8.823529411765362
short,True,10.0,1.7000000000002728,17.346938775513472,1.099999999999909,11.224489795917751
short,True,181.0,16.800000000000182,101.20481927710732,-10.200000000000273,-61.445783132530416
short,False,,22.5,152.02702702702516,-21.200000000000273,-143.24324324324334
long,True,0.0,0.0,0.0,2.199999999999818,15.172413793102194
short,True,0.0,0.0,0.0,0.5,3.5211267605634253
long,True,0.0,0.7999999999997272,15.999999999994543,0.20000000000027285,4.000000000005457
short,True,0.0,-0.20000000000027285,-1.8691588785072548,0.7000000000002728,6.542056074769016
long,True,15.0,0.7999999999997272,9.99999999999659,1.2000000000002728,15.00000000000341
long,True,0.0,0.0,0.0,2.299999999999727,27.058823529408553
long,True,0.0,0.5,9.803921568626752,4.0,78.43137254901401
short,True,0.0,0.29999999999972715,2.6548672566348177,2.700000000000273,23.893805309737502
short,True,7.0,1.2000000000002728,8.391608391610193,7.799999999999727,54.545454545451946
short,True,0.0,-0.20000000000027285,-1.6666666666689405,9.700000000000273,80.83333333333562
short,True,1.0,-0.29999999999972715,-2.3622047244072495,0.7999999999997272,6.299212598422913
long,True,41.0,4.800000000000182,29.629629629630255,-1.400000000000091,-8.64197530864239
short,True,0.0,-0.1999999999998181,-1.4598540145971834,7.199999999999818,52.554744525545075
short,True,1.0,0.3000000000001819,2.912621359225144,0.5,4.854368932038963
short,False,,22.5,121.62162162162163,-15.5,-83.78378378378379
long,True,19.0,5.200000000000273,39.097744360905104,-3.5,-26.315789473684752
long,True,25.0,2.200000000000273,11.000000000001364,1.5,7.5
long,True,48.0,2.200000000000273,23.157894736844977,2.299999999999727,24.210526315786602
long,True,9.0,1.5,9.090909090909092,-0.7999999999997272,-4.848484848483195
long,True,0.0,-0.20000000000027285,-1.4084507042272465,4.5,31.690140845069813
short,True,42.0,7.799999999999727,69.02654867256285,-7.5,-66.37168141592812
long,True,42.0,2.200000000000273,16.058394160585614,-1.2000000000002728,-8.759124087593058
short,True,0.0,0.0,0.0,5.5,31.791907514451367
long,True,56.0,6.200000000000273,38.271604938272645,-4.200000000000273,-25.925925925927174
long,True,0.0,-0.20000000000027285,-0.784313725491266,1.2000000000002728,4.705882352942246
short,True,27.0,5.299999999999727,38.686131386858555,0.0,0.0
long,False,,35.5,266.917293233079,-35.30000000000018,-265.4135338345842
long,True,0.0,0.29999999999972715,1.8749999999982947,6.200000000000273,38.750000000001705
long,False,,15.100000000000364,42.29691876750824,-10.800000000000182,-30.252100840336798
long,True,0.0,0.0,0.0,0.599999999999909,5.172413793102706
long,True,0.0,1.6000000000003638,21.62162162162627,-0.40000000000009095,-5.405405405406568
short,False,,19.600000000000364,181.48148148148942,-17.90000000000009,-165.74074074074576
long,True,0.0,0.0,0.0,1.400000000000091,11.764705882354065
short,True,0.0,-0.29999999999972715,-4.225352112671997,9.299999999999727,130.9859154929472
short,True,15.0,2.299999999999727,12.707182320440547,-1.2999999999997272,-7.182320441987479
long,True,4.0,1.2000000000002728,14.11764705882674,1.199999999999818,14.117647058821388
short,True,10.0,1.5,28.30188679245429,-1.2999999999997272,-24.52830188678857
short,False,,8.799999999999727,79.27927927927747,-7.799999999999727,-70.2702702702684
short,True,1.0,-0.09999999999990905,-1.234567901233459,2.599999999999909,32.098765432098006
short,True,37.0,4.400000000000091,26.829268292683334,1.599999999999909,9.756097560975
short,True,0.0,-0.20000000000027285,-2.6666666666703045,6.599999999999909,87.99999999999879
short,False,,22.200000000000273,160.86956521739114,-18.800000000000182,-136.23188405797052
long,False,,17.800000000000182,135.87786259542222,-14.599999999999909,-111.45038167938941
long,True,1.0,1.3999999999996362,13.084112149528975,3.0,28.03738317756938
long,True,1.0,0.29999999999972715,1.4563106796103324,1.900000000000091,9.223300970874268
long,True,0.0,-0.1999999999998181,-1.3513513513501056,1.699999999999818,11.486486486485116
long,True,3.0,0.20000000000027285,1.4285714285733775,1.8999999999996362,13.571428571425972
short,True,7.0,2.5,14.88095238095222,1.7999999999997272,10.714285714283974
long,True,0.0,0.0,0.0,2.0,10.7526881720428
long,True,5.0,1.7000000000002728,8.252427184467379,0.7999999999997272,3.88349514562976
short,True,1.0,0.7999999999997272,5.128205128203259,4.5,28.84615384615317
short,True,51.0,15.300000000000182,62.96296296296323,-14.800000000000182,-60.90534979423897
long,True,1.0,0.599999999999909,3.2432432432427514,-0.5,-2.7027027027027026
long,True,65.0,9.799999999999727,51.04166666666451,-9.0,-46.874999999999325
long,True,5.0,0.20000000000027285,1.2578616352218346,3.0,18.867924528301778
long,True,58.0,8.599999999999909,62.77372262773532,-8.099999999999909,-59.12408759123904
long,True,29.0,3.0,16.042780748662864,-2.800000000000182,-14.973262032086312
long,True,0.0,0.0,0.0,2.799999999999727,22.047244094485567
long,True,145.0,7.600000000000364,47.20496894410057,-5.600000000000364,-34.78260869565365
short,False,,8.700000000000273,62.142857142859086,-7.300000000000182,-52.142857142858446
long,True,0.0,-0.09999999999990905,-1.388888888887573,2.199999999999818,30.555555555551873
short,False,,14.0,81.87134502923803,-8.900000000000091,-52.04678362573042
long,True,1.0,1.0,9.523809523809524,0.7000000000002728,6.666666666669266
short,True,32.0,2.799999999999727,18.918918918917424,-0.3999999999996362,-2.7027027027002943
short,False,,17.799999999999727,181.63265306121835,-14.0,-142.8571428571402
short,True,38.0,9.199999999999818,51.97740112994301,-7.699999999999818,-43.50282485875648
short,True,80.0,7.600000000000364,95.00000000000455,-3.600000000000364,-45.00000000000455
long,True,6.0,0.7000000000002728,3.301886792454146,1.0,4.716981132075513
short,True,0.0,1.2000000000002728,21.81818181818678,3.5,63.63636363636363
long,True,3.0,0.20000000000027285,1.75438596491466,5.899999999999636,51.754385964908664
short,True,0.0,0.29999999999972715,2.479338842972877,2.099999999999909,17.355371900825173
short,True,3.0,1.0,5.31914893617016,16.199999999999818,86.17021276595564
long,True,0.0,0.20000000000027285,1.176470588236899,5.399999999999636,31.764705882350803
short,False,,14.799999999999727,89.69696969696804,-13.5,-81.81818181818183
long,True,0.0,-0.29999999999972715,-1.8749999999982947,3.299999999999727,20.624999999998295
long,True,0.0,0.7000000000002728,4.00000000000156,0.29999999999972715,1.7142857142841552
long,True,1.0,1.7000000000002728,13.281250000002414,2.0,15.625000000000334
long,True,1.0,1.0,9.708737864077927,1.2000000000002728,11.650485436896162
short,True,272.0,8.800000000000182,66.16541353383505,-7.800000000000182,-58.64661654135395
long,True,1.0,-0.3999999999996362,-2.395209580836171,4.0,23.952095808383493
short,True,0.0,2.0,13.513513513513761,4.600000000000364,31.08108108108411
long,True,0.0,0.0,0.0,1.199999999999818,8.391608391607013
long,True,5.0,1.7000000000002728,18.478260869567638,-1.2000000000002728,-13.043478260872144
short,False,,11.099999999999909,100.90909090909008,-9.800000000000182,-89.09090909091074
long,True,0.0,0.7000000000002728,7.777777777780809,0.0,0.0
long,True,10.0,1.7000000000002728,10.55900621118158,-1.1000000000003638,-6.832298136648069
short,True,241.0,8.0,54.05405405405339,-7.200000000000273,-48.648648648649896
long,False,,20.199999999999818,198.03921568626743,-19.40000000000009,-190.19607843136833
long,True,0.0,0.0,0.0,9.799999999999727,77.16535433070486
short,True,16.0,3.900000000000091,30.70866141732289,-2.600000000000364,-20.472440944884315
short,True,1.0,1.599999999999909,14.035087719297334,-0.40000000000009095,-3.508771929825331
long,True,0.0,0.20000000000027285,1.8348623853236652,-0.09999999999990905,-0.9174311926597466
long,True,2.0,-0.20000000000027285,-2.352941176473798,1.2000000000002728,14.11764705882674
short,True,0.0,4.0,22.988505747126318,2.0,11.494252873563159
short,True,0.0,-0.29999999999972715,-2.189781021895775,1.199999999999818,8.759124087589738
short,True,8.0,1.5,7.9365079365078985,6.099999999999909,32.27513227513164
short,True,2.0,1.0,7.6923076923076925,-0.8000000000001819,-6.153846153847553
short,True,2.0,0.20000000000027285,1.273885350320224,5.5,35.03184713375837
short,False,,18.199999999999818,176.69902912621652,-9.199999999999818,-89.32038834951517
long,True,1.0,0.3000000000001819,1.7543859649133071,4.199999999999818,24.561403508770344
long,True,36.0,2.299999999999727,26.136363636359995,-2.0,-22.727272727272258
long,True,1.0,0.0,0.0,0.7999999999997272,8.247422680409326
short,True,12.0,1.0,12.048192771084732,3.5,42.168674698796565
long,True,1.0,-0.20000000000027285,-1.6949152542395742,0.40000000000009095,3.3898305084752947
short,True,1.0,0.0,0.0,0.29999999999972715,1.6129032258049927
short,True,10.0,0.7000000000002728,7.216494845363773,2.5,25.773195876289144
short,True,0.0,-0.29999999999972715,-1.4423076923063678,1.8999999999996362,9.134615384613554
long,True,9.0,1.5,9.090909090909092,-0.20000000000027285,-1.2121212121228657
long,True,3.0,1.0,9.803921568627189,-0.20000000000027285,-1.9607843137281127
short,True,0.0,0.0,0.0,4.5,52.94117647058824
short,True,0.0,-0.29999999999972715,-1.9867549668855626,9.799999999999727,64.90066225165226
long,True,27.0,3.5,40.2298850574721,-1.0,-11.494252873563457
long,True,5.0,0.40000000000009095,5.194805194806191,7.399999999999636,96.10389610388798
long,True,0.0,0.0,0.0,2.799999999999727,22.950819672128397
long,True,169.0,11.5,104.54545454545455,-10.5,-95.45454545454545
long,True,6.0,0.5,3.4965034965034523,2.299999999999727,16.08391608391397
short,True,0.0,0.0,0.0,3.299999999999727,41.24999999999659
long,True,100.0,8.0,98.76543209876654,-7.599999999999909,-93.8271604938271
short,True,0.0,-0.20000000000027285,-1.129943502826383,4.099999999999909,23.16384180790873
short,True,2.0,0.6999999999998181,3.211009174311065,4.0,18.348623853210853
short,True,2.0,3.300000000000182,20.245398773007025,1.2999999999997272,7.975460122697624
long,True,8.0,3.0,18.867924528301778,-0.20000000000027285,-1.2578616352218346
long,True,0.0,0.0,0.0,2.400000000000091,9.677419354839003
long,True,31.0,4.800000000000182,39.34426229508404,-3.800000000000182,-31.14754098360851
long,True,36.0,14.0,87.5,-10.0,-62.5
short,True,2.0,0.1999999999998181,0.7142857142850646,9.600000000000364,34.285714285715585
long,True,5.0,2.199999999999818,12.021857923496453,-1.699999999999818,-9.289617486337942
short,True,0.0,1.900000000000091,8.119658119658633,2.0,8.547008547008678
long,True,4.0,1.0,4.291845493562282,1.0,4.291845493562282
short,True,0.0,-0.40000000000009095,-2.7397260273979005,2.200000000000273,15.068493150686896
long,True,151.0,7.400000000000091,39.36170212765967,-6.599999999999909,-35.10638297872257
long,True,2.0,1.0,7.812500000000167,0.0,0.0
short,True,5.0,1.2999999999997272,14.772727272723868,-0.40000000000009095,-4.545454545455485
long,True,1.0,0.1999999999998181,0.8333333333325754,4.599999999999909,19.166666666666288
long,True,0.0,0.0,0.0,0.20000000000027285,1.8181818181842988
long,True,0.0,0.09999999999990905,0.7692307692300696,1.599999999999909,12.307692307691607
short,True,0.0,0.09999999999990905,0.7352941176463951,0.900000000000091,6.617647058824243
long,True,0.0,0.1999999999998181,0.9090909090900823,0.599999999999909,2.727272727272314
short,True,0.0,0.5,4.098360655737767,0.09999999999990905,0.8196721311468078
long,True,0.0,0.1999999999998181,0.8888888888880805,3.300000000000182,14.666666666667474
long,True,0.0,0.40000000000009095,2.0100502512567746,-0.29999999999972715,-1.5075376884408673
long,True,0.0,0.29999999999972715,1.5957446808495968,-0.09999999999990905,-0.5319148936165322
long,False,,56.5,324.7126436781592,-50.59999999999991,-290.8045977011474
short,True,0.0,0.09999999999990905,0.4166666666662877,0.1000000000003638,0.4166666666681825
long,True,94.0,3.800000000000182,34.5454545454562,-3.199999999999818,-29.090909090907434
long,True,31.0,6.799999999999727,89.47368421051844,-5.400000000000091,-71.05263157894517
short,True,0.0,1.099999999999909,24.44444444444242,5.0,111.11111111111111
short,True,0.0,0.0,0.0,4.299999999999727,10.462287104622114
short,True,0.0,1.0,7.246376811594346,1.800000000000182,13.043478260871142
long,True,0.0,0.5,3.125,-0.29999999999972715,-1.8749999999982947
long,True,1.0,0.09999999999990905,0.49019607843092455,1.2000000000002728,5.882352941177782
short,True,0.0,-0.3000000000001819,-2.6785714285730964,9.400000000000091,83.9285714285736
short,True,3.0,2.5,12.626262626262507,-1.2000000000002728,-6.060606060607382
long,True,0.0,0.599999999999909,2.4489795918363635,0.599999999999909,2.4489795918363635
long,True,0.0,0.0,0.0,7.700000000000273,35.00000000000124
short,True,202.0,13.400000000000091,97.8102189781009,-12.0,-87.59124087591067
long,True,0.0,0.40000000000009095,2.1857923497273055,6.800000000000182,37.158469945356735
short,True,5.0,0.40000000000009095,1.2698412698415584,8.300000000000182,26.349206349206927
short,True,2.0,4.199999999999818,11.634349030470439,3.5,9.695290858725786
long,False,,55.40000000000009,369.33333333333394,-52.0,-346.6666666666667
short,True,0.0,1.400000000000091,7.0707070707074635,7.899999999999636,39.898989898987686
long,False,,39.5,104.49735449735525,-32.79999999999973,-86.77248677248667
long,False,,46.59999999999991,142.50764525993736,-41.5,-126.91131498470843
long,True,15.0,0.5,1.7182130584192226,0.8999999999996362,3.0927835051533505
short,True,0.0,1.800000000000182,9.89010989011074,1.8999999999996362,10.439560439558282
short,True,9.0,4.300000000000182,28.47682119205436,-0.5,-3.311258278145716
