side,failed,day_move_pct,fail_time,opp_accept,re_accept,first_after_fail,close_against,close_beyond_opp,close_back_beyond_orig
short,True,-0.20043869601390485,13:00:00,False,True,same,False,False,True
short,True,-0.9931532616055838,10:45:00,False,True,same,False,False,True
long,True,0.4175285375009663,10:45:00,False,False,none,False,False,False
long,False,0.34539720678781194,,,,,,,
long,True,0.21223517146369275,10:45:00,False,True,same,False,False,False
long,True,0.406940179793569,11:00:00,False,True,same,False,False,True
long,True,0.1698796070610742,12:30:00,False,False,none,False,False,False
short,True,0.25062656641605674,12:00:00,False,True,same,True,False,False
long,True,0.4240569342527367,10:15:00,False,True,same,False,False,True
short,True,0.25349939380581166,12:45:00,True,False,opposite,True,True,False
long,True,-0.34316588785044955,11:45:00,True,False,opposite,True,True,False
long,True,0.3225569972876041,11:15:00,False,True,same,False,False,False
long,False,0.8117651341414733,,,,,,,
long,True,0.21258962994989972,15:15:00,False,True,same,False,False,True
long,True,0.22670840980243412,12:30:00,False,True,same,False,False,True
long,True,-0.7192957343257866,10:45:00,True,False,opposite,True,True,False
long,True,0.6033890956389953,10:30:00,False,True,same,False,False,True
short,True,-0.3821196827685669,10:15:00,True,True,opposite,False,False,False
long,False,0.8234483258969139,,,,,,,
long,True,-0.3151185275370505,11:30:00,False,False,none,True,False,False
long,True,0.06829618979151686,13:00:00,False,True,same,False,False,False
short,True,-0.010773153301957272,12:30:00,False,False,none,False,False,False
short,False,-0.6131428983625509,,,,,,,
short,True,-0.1440766487771472,10:30:00,True,True,opposite,False,False,False
short,True,0.07944245838298336,14:00:00,True,False,opposite,True,False,False
long,True,-0.054171180931739116,10:45:00,False,True,same,True,False,False
long,False,1.580346239494279,,,,,,,
short,True,-1.0395600496718171,10:15:00,False,True,same,False,False,True
long,True,-0.16491001649099335,11:30:00,True,False,opposite,True,True,False
short,True,-0.06798583032167071,12:45:00,False,True,same,False,False,False
long,True,1.2449914138523255,10:15:00,False,True,same,False,False,True
long,True,0.5032730344196379,13:15:00,False,True,same,False,False,False
long,False,0.18185633349652175,,,,,,,
short,True,-0.4451864218141255,10:15:00,False,True,same,False,False,True
long,True,0.21853300905856354,15:30:00,False,False,none,False,False,False
long,True,-1.675781797784326,11:45:00,True,False,opposite,True,True,False
short,True,-0.667690220302064,14:15:00,False,True,same,False,False,True
long,False,1.1875291500735408,,,,,,,
short,True,-0.5193326930601594,10:45:00,False,True,same,False,False,True
long,True,-0.6334970460531109,10:45:00,True,True,same,True,True,False
short,True,-0.19968620738838316,15:45:00,False,False,none,False,False,False
long,True,0.3455769710356549,10:30:00,False,True,same,False,False,True
long,True,0.177191863349635,11:00:00,False,True,same,False,False,True
short,False,-1.0386226807027388,,,,,,,
short,True,-0.3469489949209592,11:45:00,False,True,same,False,False,False
short,False,-1.3142260468800626,,,,,,,
long,True,-0.48536603167651515,10:30:00,True,False,opposite,True,True,False
short,False,-1.0664240218380416,,,,,,,
short,True,-0.05884949242314086,11:45:00,False,False,none,False,False,False
short,True,0.32260429650265987,11:15:00,True,False,opposite,True,True,False
long,False,1.2914994527544632,,,,,,,
long,True,0.49996377074126297,10:30:00,False,True,same,False,False,False
short,True,-0.8317662375235013,10:30:00,True,True,opposite,False,False,True
short,False,-2.278869330216915,,,,,,,
long,True,0.6396588486140775,10:30:00,True,True,opposite,False,False,True
long,True,-0.1612419379031116,10:15:00,True,True,opposite,True,False,False
short,False,-0.9337416896989637,,,,,,,
short,False,-0.7296538821328302,,,,,,,
short,True,0.2939181550983383,11:15:00,True,True,same,True,False,False
short,False,-0.6203473945409432,,,,,,,
long,False,0.8798977212905124,,,,,,,
short,True,-1.6106286647368795,10:45:00,False,True,same,False,False,True
long,True,0.6179119098753016,11:45:00,False,True,same,False,False,True
short,True,0.06727714445897703,10:15:00,True,False,opposite,True,True,False
short,False,-1.3666050058514956,,,,,,,
short,False,-1.7454073253638014,,,,,,,
long,True,0.3693049292489592,15:45:00,False,False,none,False,False,False
short,True,-0.5815968878789213,13:00:00,False,True,same,False,False,True
long,True,0.13670273014880774,10:15:00,False,True,same,False,False,False
short,False,-1.6775396085740857,,,,,,,
short,True,-0.41821194665824235,13:15:00,False,True,same,False,False,True
short,True,0.33659367203897617,11:30:00,True,False,opposite,True,True,False
long,False,1.2688868933744546,,,,,,,
long,True,0.050129179038282956,12:15:00,True,True,opposite,False,False,True
short,True,0.14636776827672282,11:00:00,False,False,none,True,False,False
long,True,0.6491780873922659,13:00:00,False,True,same,False,False,True
short,True,-0.28683574879226903,11:00:00,True,True,opposite,False,False,True
long,False,1.331000912686342,,,,,,,
short,True,0.1270078446021783,12:00:00,False,True,same,True,False,False
short,True,-0.14918693122482063,12:15:00,False,True,same,False,False,False
short,False,-0.9379054680259569,,,,,,,
short,True,-0.19091827948940487,11:45:00,False,True,same,False,False,False
short,True,-0.9346496002402338,11:45:00,False,True,same,False,False,True
long,False,0.9082962794056071,,,,,,,
short,False,-1.1164393825865315,,,,,,,
long,True,0.5812407400372255,12:15:00,False,False,none,False,False,False
long,True,0.6114257849131555,15:00:00,False,True,same,False,False,True
short,True,-0.7310646825249512,10:15:00,False,True,same,False,False,True
long,True,-0.6177230354535546,11:00:00,True,False,opposite,True,True,False
short,True,-0.28439253753981264,15:45:00,False,False,none,False,False,False
long,True,1.2581245961458043,13:45:00,False,True,same,False,False,True
long,False,1.1806904797489137,,,,,,,
short,True,-0.6852343059239541,10:45:00,False,True,same,False,False,True
long,True,0.4146718437818109,11:00:00,False,True,same,False,False,True
short,False,-0.8613232030691531,,,,,,,
short,True,-0.21999696555909942,15:45:00,False,False,none,False,False,False
long,True,-0.2374751034165845,11:30:00,True,True,same,True,True,False
short,True,0.7561853021070597,13:15:00,True,True,same,True,True,False
long,True,-0.46277739314215527,10:15:00,True,True,same,True,True,False
short,True,-0.35149384885764245,11:30:00,False,True,same,False,False,True
long,True,0.29107254706901564,11:45:00,False,True,same,False,False,True
short,True,-0.15068543496636888,10:15:00,False,True,same,False,False,False
long,True,0.2021835826930829,12:30:00,False,True,same,False,False,False
short,True,-0.08382840689579174,15:00:00,False,False,none,False,False,False
short,True,0.17511856986502927,10:30:00,False,True,same,True,False,False
short,True,0.06589062156818759,10:30:00,False,True,same,True,False,False
long,True,-0.018376272556874795,12:45:00,False,True,same,True,False,False
long,True,0.22386142610737458,10:45:00,False,True,same,False,False,True
long,True,0.06563593932320533,10:30:00,False,True,same,False,False,False
short,True,0.1462362446532417,12:45:00,False,False,none,True,False,False
short,True,0.07297672042618775,14:00:00,False,False,none,True,False,False
long,True,0.03264299445069341,10:15:00,False,True,same,False,False,False
long,True,-0.062470142946391416,12:15:00,True,False,opposite,True,True,False
long,True,0.1645398369227502,13:00:00,False,True,same,False,False,False
short,True,0.14250739942267554,10:30:00,True,False,opposite,True,True,False
short,True,-0.3679015043893341,10:45:00,False,True,same,False,False,True
short,True,-0.16826395493453328,12:30:00,False,True,same,False,False,True
long,False,0.4366176684616585,,,,,,,
short,True,-1.159061087622093,11:00:00,False,True,same,False,False,True
long,False,1.0647672198560665,,,,,,,
short,True,0.014585764294050563,10:45:00,True,True,opposite,True,False,False
short,True,-0.0655307994757548,15:30:00,False,False,none,False,False,False
long,True,0.5327631197448612,11:00:00,False,True,same,False,False,False
short,True,-0.3067816797199252,12:30:00,False,True,same,False,False,True
long,True,0.05773255394385668,10:45:00,False,False,none,False,False,False
long,False,0.44215714699913367,,,,,,,
short,True,-0.3246050638390008,11:45:00,False,True,same,False,False,True
long,False,0.4874174098277839,,,,,,,
short,False,-1.5448731766903756,,,,,,,
short,True,-0.7468697371311395,15:00:00,False,True,same,False,False,True
long,True,0.4402538797373179,14:15:00,False,True,same,False,False,True
short,True,-1.9841125902281598,10:30:00,False,True,same,False,False,True
short,True,0.1993797075764414,13:30:00,True,False,opposite,True,True,False
long,False,0.9909013887354101,,,,,,,
long,True,-0.16047851776205269,13:30:00,True,True,same,True,True,False
long,True,0.7739427062318782,10:15:00,False,True,same,False,False,True
long,True,0.7522640958223636,12:00:00,False,True,same,False,False,True
long,False,0.8644910309055565,,,,,,,
short,True,-0.5376918420396781,13:30:00,False,True,same,False,False,True
long,True,0.16807924757715753,12:00:00,True,True,same,False,False,True
short,True,-0.22418333214716535,10:15:00,False,True,same,False,False,False
short,True,0.39630118890356947,11:00:00,True,False,opposite,True,True,False
short,True,-0.09629444702022871,15:15:00,False,False,none,False,False,False
long,True,-0.23896993258907262,14:30:00,False,False,none,True,False,False
short,True,-0.04631443941716107,10:30:00,False,True,same,False,False,True
short,True,-0.38828726132800195,10:15:00,False,True,same,False,False,False
long,False,0.674870980547837,,,,,,,
short,False,-0.46109304071200174,,,,,,,
short,True,-0.0748583039247297,10:45:00,False,True,same,False,False,False
short,True,-0.24110259455181193,10:30:00,False,True,same,False,False,True
long,True,0.5460554677396257,11:00:00,False,True,same,False,False,True
long,False,-0.7618911990885824,,,,,,,
short,True,0.16430918702672326,11:30:00,False,True,same,True,False,False
long,False,0.843775806972813,,,,,,,
long,True,0.2528219919524233,11:00:00,False,True,same,False,False,True
short,False,-0.7633045762772017,,,,,,,
long,True,0.3133903133903271,14:15:00,False,False,none,False,False,False
short,False,-0.9471779772251665,,,,,,,
short,True,0.050175614651282174,10:30:00,False,True,same,True,False,False
long,False,0.7717790964359761,,,,,,,
short,True,0.523787161796041,10:45:00,True,True,same,True,True,False
long,False,0.39063899939073554,,,,,,,
long,False,1.6296612581838676,,,,,,,
long,True,0.20355162490348633,11:30:00,False,True,same,False,False,True
short,True,0.14740979924190434,12:45:00,False,True,same,True,False,False
short,False,-1.6501882410893343,,,,,,,
long,False,0.7428997973909501,,,,,,,
short,False,-1.0365831938161318,,,,,,,
short,True,-1.7047697663568173,10:45:00,False,True,same,False,False,True
long,False,1.151519568544579,,,,,,,
long,False,0.6567849836701001,,,,,,,
long,True,0.3509269433908724,14:00:00,False,True,same,False,False,False
short,True,0.23722692348546737,10:15:00,False,False,none,True,False,False
long,True,0.22539973233781652,11:45:00,False,True,same,False,False,False
short,True,-0.08101158817934717,13:15:00,True,False,opposite,False,False,False
long,False,0.6150493796787782,,,,,,,
long,False,0.6175639370573416,,,,,,,
short,True,-0.47498526505566074,10:45:00,False,True,same,False,False,True
long,False,1.0956140655977276,,,,,,,
long,True,0.26593024445127345,10:45:00,False,True,same,False,False,False
long,True,0.21048343291689697,12:15:00,False,True,same,False,False,True
short,True,-0.23007172824467403,13:45:00,False,True,same,False,False,True
long,True,0.5256910293369499,14:30:00,False,True,same,False,False,True
long,True,0.1014404544532388,14:45:00,False,False,none,False,False,False
long,True,0.28250487657228707,10:15:00,False,True,same,False,False,True
long,True,0.5232090152937907,13:45:00,False,True,same,False,False,True
long,True,0.39446413050745477,11:15:00,True,True,same,False,False,True
long,True,-0.25272678903963675,14:30:00,True,False,opposite,True,True,False
long,False,0.46440655476680526,,,,,,,
long,True,0.11922898589122877,10:45:00,True,True,same,False,False,False
short,True,0.12899811464293087,11:00:00,True,False,opposite,True,False,False
long,True,-0.9537009537009533,10:45:00,True,True,same,True,True,False
long,False,0.6625634816533665,,,,,,,
long,True,0.6322940840143954,12:30:00,False,True,same,False,False,True
long,True,-0.4857737682165131,10:30:00,True,False,opposite,True,True,False
short,True,-0.07669478808897123,11:30:00,True,True,same,False,False,False
long,True,0.5071399973308521,11:00:00,False,True,same,False,False,False
long,True,-0.6063836876124551,12:00:00,True,True,same,True,True,False
short,True,0.09375209268065454,14:00:00,True,True,same,True,True,False
long,True,-0.7144287908125824,10:45:00,True,False,opposite,True,True,False
short,False,-0.9444781758078613,,,,,,,
short,True,0.3334694433101859,10:45:00,False,True,same,True,False,False
long,False,0.9216434286485997,,,,,,,
long,True,-0.17358792896247088,12:45:00,False,False,none,True,False,False
long,True,0.043923370611897994,13:45:00,False,True,same,False,False,False
short,False,-1.7526188557614897,,,,,,,
long,False,1.4030524946957668,,,,,,,
short,False,-0.6378024499713142,,,,,,,
long,True,0.13140604467805073,14:00:00,True,False,opposite,False,False,False
long,False,0.7461181689856655,,,,,,,
short,True,-1.214385801027562,13:00:00,False,True,same,False,False,True
short,False,-1.3691146846939062,,,,,,,
short,True,-0.4395376202671941,15:00:00,False,True,same,False,False,True
short,True,-0.15432098765431057,11:45:00,True,True,same,False,False,False
short,True,-0.29229591481662043,10:45:00,False,True,same,False,False,False
short,True,0.0172956518731171,11:30:00,True,True,same,True,False,False
long,True,-0.0619237649649107,11:00:00,True,False,opposite,True,True,False
long,False,0.43874801354246706,,,,,,,
long,True,-0.06829201666325169,10:30:00,True,True,same,True,True,False
long,True,0.05468963631392043,11:00:00,True,True,same,False,False,False
short,True,0.15221214991205656,11:45:00,False,False,none,True,False,False
short,False,-0.4098911436634989,,,,,,,
short,True,0.13430029546064315,10:30:00,True,False,opposite,True,True,False
long,False,0.7220337844645153,,,,,,,
long,False,0.9236656330408488,,,,,,,
long,True,0.4083099235643761,10:45:00,True,True,opposite,False,False,True
long,True,0.13660313536720814,12:30:00,False,True,same,False,False,True
short,True,-0.17846133878451909,14:00:00,False,True,same,False,False,True
short,True,-0.06806910634987728,11:45:00,False,True,same,False,False,False
long,True,-0.20439282354086652,11:45:00,True,False,opposite,True,True,False
short,True,-0.17055331431008458,14:00:00,False,True,same,False,False,False
short,False,-0.9058504202230422,,,,,,,
short,True,-0.6961011797771199,10:30:00,False,True,same,False,False,True
short,True,0.11128567687876956,11:45:00,True,False,opposite,True,True,False
long,False,0.9488475934072982,,,,,,,
short,True,-0.032590275061916696,14:00:00,False,False,none,False,False,False
long,True,0.14613710908324418,13:15:00,True,True,opposite,False,False,True
short,True,0.29125271026828603,13:15:00,True,False,opposite,True,False,False
long,False,0.3245605578585442,,,,,,,
long,True,0.5380476556494873,10:45:00,False,True,same,False,False,True
long,True,0.15309051476684044,11:30:00,True,True,same,False,False,True
short,False,-0.48777377498644414,,,,,,,
short,True,0.10278812797122061,12:30:00,False,False,none,True,False,False
short,True,-0.0734050362237948,11:15:00,True,False,opposite,False,False,False
short,True,-0.29093001694426857,12:30:00,False,True,same,False,False,True
long,True,0.6083234091860179,10:15:00,False,True,same,False,False,True
short,True,0.4057896923027826,11:15:00,True,False,opposite,True,True,False
short,True,-0.3247166687889935,12:00:00,False,True,same,False,False,True
short,True,-0.5877413937867226,10:15:00,False,True,same,False,False,False
long,True,-0.10394335087376971,12:30:00,False,False,none,True,False,False
long,True,-0.20150806032241952,13:15:00,True,False,opposite,True,True,False
long,False,0.2437359851808596,,,,,,,
long,True,-0.07153541002796748,10:45:00,False,True,same,True,False,False
long,True,0.5313634007257706,11:15:00,False,True,same,False,False,True
short,True,-0.08955987717502722,10:30:00,False,False,none,False,False,False
long,True,-0.07038648579472673,15:00:00,True,False,opposite,True,True,False
short,False,-0.9290130450263945,,,,,,,
long,True,0.4708036356503076,11:15:00,False,True,same,False,False,False
long,True,0.6868266006965884,15:45:00,False,False,none,False,False,False
short,False,-0.7426302024474474,,,,,,,
long,False,-0.27100271002710175,,,,,,,
long,False,0.7512009543153786,,,,,,,
long,True,-0.23242485990830897,15:00:00,False,False,none,True,False,False
long,False,0.7469565493785968,,,,,,,
long,True,-0.08156606851549286,10:45:00,False,True,same,True,False,False
short,True,0.48025276461294286,10:45:00,True,False,opposite,True,True,False
long,True,-0.07863366149781781,10:45:00,False,True,same,True,False,False
short,True,-0.05030339233501602,12:15:00,False,True,same,False,False,False
short,False,-1.1076788667353066,,,,,,,
long,False,0.5101719468413313,,,,,,,
short,True,1.0418296154929063,13:15:00,True,True,same,True,True,False
short,True,-0.06486085801649111,14:00:00,False,False,none,False,False,False
short,False,-0.5855342229344473,,,,,,,
short,False,-0.6173601679219654,,,,,,,
short,True,-0.21389379707988931,10:15:00,True,True,opposite,False,False,True
short,True,-0.3911585744443058,10:15:00,True,True,opposite,False,False,False
long,True,0.3508118344665023,10:45:00,False,True,same,False,False,False
long,False,0.4261805512350003,,,,,,,
long,False,0.7481609015495438,,,,,,,
long,False,0.9720195024999212,,,,,,,
long,False,0.656428040624224,,,,,,,
short,False,-1.047378473291849,,,,,,,
long,True,0.8843495048888261,10:15:00,False,True,same,False,False,True
long,True,0.06227425582263635,10:30:00,False,False,none,False,False,False
short,False,-1.8891413276897695,,,,,,,
short,True,-0.5668323886126925,10:15:00,False,True,same,False,False,False
long,True,1.033526594403833,10:45:00,False,True,same,False,False,True
long,True,1.0191640353893971,10:30:00,False,True,same,False,False,True
long,False,1.3170595011987585,,,,,,,
long,True,-0.2645014455311512,10:30:00,True,True,same,True,True,False
long,True,0.6879184325287113,10:30:00,False,True,same,False,False,True
long,False,1.035793086540826,,,,,,,
long,True,0.7274038895067392,10:15:00,False,True,same,False,False,True
short,True,-0.011913271384322854,14:30:00,False,True,same,False,False,False
long,True,-0.23146774289275474,15:00:00,True,False,opposite,True,True,False
short,True,-0.1105566677622627,11:30:00,False,True,same,False,False,False
long,False,0.40367191938521785,,,,,,,
short,False,-0.29499395262396755,,,,,,,
short,True,0.017747278750590567,11:15:00,True,False,opposite,True,False,False
short,True,-0.15621776166474532,11:00:00,False,True,same,False,False,False
short,True,-0.4764705882352893,10:30:00,False,True,same,False,False,True
long,True,0.035549235691445524,14:45:00,False,False,none,False,False,False
short,False,-0.3218092173245535,,,,,,,
long,False,0.546220982010337,,,,,,,
short,False,-0.4442352387396653,,,,,,,
short,False,-1.8621423504374568,,,,,,,
long,False,0.9933675459920188,,,,,,,
short,True,0.03275466754011358,11:15:00,False,False,none,True,False,False
long,True,0.46883865380595857,10:45:00,False,True,same,False,False,True
long,False,1.881712388189194,,,,,,,
long,False,0.5566846337368592,,,,,,,
long,False,0.14925373134329067,,,,,,,
short,True,-0.9208103130755041,10:15:00,False,True,same,False,False,True
long,True,-0.24207356674736946,10:15:00,True,True,same,True,True,False
short,False,-0.5696071776407075,,,,,,,
long,False,0.6087830250014692,,,,,,,
long,True,0.3517926768491053,10:15:00,False,True,same,False,False,True
short,True,-0.13099292638197868,10:30:00,False,True,same,False,False,False
long,False,0.4632462197360354,,,,,,,
long,False,0.4890187794785783,,,,,,,
short,True,-0.4117108874656883,10:15:00,False,True,same,False,False,True
long,True,0.0,10:45:00,True,False,opposite,False,False,False
long,True,0.5222308779826212,12:00:00,True,True,same,False,False,True
short,True,-0.2064693737095613,12:00:00,False,True,same,False,False,False
short,True,-0.1424988600091215,11:00:00,False,False,none,False,False,False
long,True,-0.017056114617097773,11:15:00,False,False,none,True,False,False
long,True,0.12529900899875823,11:00:00,False,True,same,False,False,False
short,True,-1.2488976131546758,11:00:00,False,True,same,False,False,True
short,True,-0.31378645248580916,13:00:00,False,True,same,False,False,True
short,True,-0.6037779247290209,15:00:00,False,True,same,False,False,True
short,True,-0.17257248044179052,11:30:00,True,False,opposite,False,False,False
short,True,1.1057360055286791,14:00:00,True,False,opposite,True,True,False
short,True,-0.11132360916850104,10:15:00,False,False,none,False,False,False
long,False,0.8504080817304915,,,,,,,
long,True,0.23291707590851196,13:30:00,False,True,same,False,False,True
long,True,0.1480322877970952,11:30:00,False,True,same,False,False,True
short,False,-0.3593615065325739,,,,,,,
long,True,-0.0028001008036349084,15:15:00,False,False,none,True,False,False
short,True,-0.366177498252962,13:45:00,False,True,same,False,False,False
short,False,-0.7519429870093353,,,,,,,
short,True,-0.3675015548142757,10:15:00,False,True,same,False,False,False
long,True,0.47189804741585295,11:45:00,False,True,same,False,False,True
long,True,0.25588392430335727,15:15:00,False,True,same,False,False,True
short,False,-0.6905420895188641,,,,,,,
short,True,0.0589622641509413,10:15:00,False,True,same,True,False,False
long,True,-1.3349071185678518,12:15:00,True,False,opposite,True,True,False
long,False,1.55566910804521,,,,,,,
long,True,0.37584565271862047,10:30:00,False,True,same,False,False,True
long,True,0.1582058896999694,10:30:00,False,True,same,False,False,False
long,True,-0.2669113353907737,12:30:00,True,False,opposite,True,True,False
short,True,0.10250159293017091,13:30:00,False,True,same,True,False,False
long,True,0.06073321554769251,10:30:00,False,True,same,False,False,True
short,True,-0.04706924716891825,11:15:00,False,True,same,False,False,False
short,False,-1.5334520761438264,,,,,,,
short,True,-0.9716965143212186,14:30:00,False,True,same,False,False,True
long,True,0.502137671802827,11:15:00,False,True,same,False,False,True
long,True,-0.19301126379167588,12:15:00,True,False,opposite,True,False,False
long,False,0.5416191562143569,,,,,,,
long,True,0.7968127490039834,10:15:00,False,True,same,False,False,True
short,False,-2.129234272701397,,,,,,,
long,True,0.27210096682683815,13:45:00,False,True,same,False,False,True
short,True,0.028972070923627413,11:15:00,True,False,opposite,True,False,False
long,False,0.95276590830351,,,,,,,
short,True,1.1626584797316486,10:45:00,True,False,opposite,True,True,False
long,True,0.6296379581740563,12:15:00,False,True,same,False,False,True
long,True,0.9536024983270108,11:00:00,False,True,same,False,False,True
short,True,-0.008270614506666885,11:00:00,False,True,same,False,False,False
long,False,1.538461538461533,,,,,,,
long,True,0.2546201232032974,10:30:00,False,True,same,False,False,True
long,True,0.36002618372243944,11:45:00,False,True,same,False,False,True
short,True,-0.48201301707468946,13:00:00,False,True,same,False,False,True
long,True,0.4156639684970376,12:45:00,False,True,same,False,False,True
short,True,-0.4995655951346545,13:00:00,False,True,same,False,False,True
long,True,0.39194338595536227,15:00:00,False,False,none,False,False,False
long,True,-0.2492684512842791,11:45:00,False,False,none,True,False,False
long,True,-0.38996912744407863,11:45:00,True,False,opposite,True,True,False
long,True,-0.06484733855715019,10:15:00,True,True,same,True,True,False
short,True,0.18289520377801072,12:45:00,False,False,none,True,False,False
long,True,0.24260067928190132,11:30:00,False,True,same,False,False,True
long,True,0.13160368490316987,10:45:00,False,True,same,False,False,True
short,True,-0.31593884709095743,10:15:00,False,True,same,False,False,True
short,True,-0.8244773402575123,11:30:00,False,True,same,False,False,False
short,True,0.1323215684156498,11:15:00,False,True,same,True,False,False
long,True,-0.6751667742629586,11:30:00,True,False,opposite,True,True,False
long,False,0.8406104627438182,,,,,,,
short,False,-1.7980004300150565,,,,,,,
short,True,-0.3762082601054484,11:30:00,False,True,same,False,False,True
long,True,0.22999205979792325,12:30:00,False,True,same,False,False,False
long,False,1.1217555064275686,,,,,,,
short,True,-0.5882352941176561,10:45:00,False,True,same,False,False,True
long,False,0.5636027009366051,,,,,,,
short,False,-1.819846013029669,,,,,,,
short,False,-1.2046876280492724,,,,,,,
long,True,-0.18708044459118112,10:15:00,True,False,opposite,True,True,False
short,True,-1.7963414968598324,11:15:00,False,True,same,False,False,True
long,True,-0.4724761665129029,10:30:00,False,False,none,True,False,False
long,True,-0.08680069440555327,11:15:00,True,False,opposite,True,False,False
long,True,1.2688738052361925,11:45:00,False,True,same,False,False,True
short,True,-0.14983926333569375,10:15:00,False,True,same,False,False,False
short,True,-0.9293072436910688,10:45:00,False,True,same,False,False,True
short,False,-3.332057730155258,,,,,,,
long,True,-0.36390515721840266,10:15:00,True,False,opposite,True,False,False
short,True,0.8323831242873281,10:30:00,True,False,opposite,True,True,False
long,True,1.2928120775123952,10:45:00,False,True,same,False,False,True
short,False,-3.1619015865077316,,,,,,,
long,True,-0.2837125817844899,11:30:00,True,False,opposite,True,True,False
long,True,-0.08059177388251015,13:00:00,True,False,opposite,True,False,False
short,True,-0.008613759044451275,15:00:00,False,False,none,False,False,False
short,True,0.38980253798441833,11:00:00,True,False,opposite,True,True,False
long,True,0.36682116757187355,10:30:00,False,True,same,False,False,False
short,True,0.5003250699607165,10:45:00,True,False,opposite,True,True,False
long,False,0.4991027366531897,,,,,,,
short,True,-0.9205534478910926,10:15:00,False,True,same,False,False,True
short,False,-1.0377808319075532,,,,,,,
long,True,-0.11847004400314942,11:00:00,True,False,opposite,True,False,False
short,True,0.47871142149131796,10:30:00,True,False,opposite,True,True,False
long,True,0.6979820438490325,11:00:00,False,True,same,False,False,True
long,True,0.14231101933757095,13:45:00,False,False,none,False,False,False
short,True,-0.5139317165319346,11:00:00,False,True,same,False,False,True
long,False,1.1150432535670163,,,,,,,
short,True,-1.176470588235301,11:45:00,False,True,same,False,False,True
short,True,-0.5082699165988025,11:30:00,False,True,same,False,False,False
long,True,0.24358465983118638,13:45:00,False,False,none,False,False,False
long,True,0.4523735474568191,10:15:00,False,True,same,False,False,True
long,False,1.0409670920080716,,,,,,,
long,True,-0.04149836773087445,10:45:00,False,False,none,True,False,False
short,False,-0.24979184013321776,,,,,,,
short,True,-0.770793332776798,14:45:00,False,True,same,False,False,True
short,True,0.5265811439135071,10:30:00,True,False,opposite,True,True,False
long,False,1.0058675607711676,,,,,,,
long,True,-0.3044898411116659,11:00:00,True,True,same,True,False,False
long,False,0.7705313340170106,,,,,,,
long,False,0.3076923076922977,,,,,,,
long,False,0.6237688772160244,,,,,,,
long,False,0.8283703302652823,,,,,,,
short,True,-0.2794046531620964,10:45:00,True,True,opposite,False,False,True
long,False,0.25764895330111504,,,,,,,
long,True,-0.03211131924002464,11:15:00,True,True,same,True,False,False
short,True,-0.22453889334402843,10:30:00,False,False,none,False,False,False
long,True,0.30650104855622917,10:15:00,False,False,none,False,False,False
long,True,0.6019240070941123,10:15:00,False,True,same,False,False,True
short,True,0.7577778963658632,10:15:00,True,False,opposite,True,True,False
long,True,0.14244262727511892,11:45:00,False,True,same,False,False,True
long,True,-0.12109087080131031,13:15:00,True,False,opposite,True,False,False
long,True,0.23212872592983658,11:45:00,False,False,none,False,False,False
long,True,0.29042137501320564,12:15:00,True,True,same,False,False,False
short,True,-0.6646621300838818,11:00:00,False,True,same,False,False,True
short,True,-0.17447393465158667,10:15:00,True,True,opposite,False,False,False
long,True,0.2493368700265286,10:15:00,False,False,none,False,False,False
long,True,0.10590976488031867,10:30:00,False,True,same,False,False,False
short,True,0.47030226167827927,10:15:00,True,True,same,True,True,False
short,True,-0.21016129879682932,15:30:00,False,False,none,False,False,False
short,True,0.042109695757441834,10:45:00,False,True,same,True,False,False
long,False,-0.12096986272550625,,,,,,,
long,True,0.8864967547886682,11:45:00,False,True,same,False,False,True
long,True,0.5602680908995739,12:00:00,False,True,same,False,False,True
long,True,0.19790635904382015,10:30:00,False,True,same,False,False,False
long,False,0.7978861198901566,,,,,,,
long,True,0.12332357021735962,10:45:00,False,True,same,False,False,False
long,False,-0.18385169296766257,,,,,,,
short,False,-1.009479887266207,,,,,,,
short,True,0.48541182545831507,10:15:00,True,False,opposite,True,True,False
long,False,0.947176684881601,,,,,,,
long,False,0.3960905349794208,,,,,,,
long,False,0.15301438335204587,,,,,,,
short,False,-0.4780552306362096,,,,,,,
short,True,-0.3196671402476148,11:00:00,False,True,same,False,False,True
short,False,-1.0515569167942829,,,,,,,
long,False,1.021036428937916,,,,,,,
short,True,0.050890585241725184,11:15:00,True,False,opposite,True,False,False
long,True,0.1771524016804138,11:15:00,False,True,same,False,False,True
long,False,0.27194440247770846,,,,,,,
short,True,-0.28071582535466044,13:15:00,False,True,same,False,False,False
long,True,0.08082849204344988,10:30:00,True,False,opposite,False,False,False
short,True,-0.03530539163766333,11:00:00,True,False,opposite,False,False,False
long,True,-0.3776054777967941,10:45:00,True,False,opposite,True,True,False
short,True,-0.15582587714889629,14:00:00,False,True,same,False,False,True
short,False,-1.2333773220992716,,,,,,,
short,False,-0.15964568956637892,,,,,,,
short,True,0.44254618432564286,11:00:00,True,False,opposite,True,True,False
short,True,-0.3447034007305727,15:45:00,False,False,none,False,False,False
long,False,0.5664103097069217,,,,,,,
short,False,-0.7716446319255055,,,,,,,
short,True,0.5226390685640236,10:30:00,True,False,opposite,True,True,False
long,True,0.2410627275991173,13:15:00,False,True,same,False,False,False
short,True,0.030728259756229725,12:30:00,False,True,same,True,False,False
long,False,0.6628932741828519,,,,,,,
long,True,0.3895972475207454,11:30:00,False,True,same,False,False,True
long,False,-0.09523809523810378,,,,,,,
