date,side,orb_range,accept_close,p1_pull_pts,p1_pull_pct_range,p1_dist_level_pts,p1_dist_level_pct_range,p1_reentered,p1_closed_cont,already_beyond_pdh,touched_pdh,mins_to_pdh,pull_before_pdh_pts,pull_before_pdh_pct_range,dist_level_before_pdh_pts,dist_level_before_pdh_pct_range,eod_close_beyond_pdh,touched_pdh_daily,already_beyond_pdh_daily
2009-04-30,long,14.700000000000044,1414.9,4.2000000000000455,28.571428571428797,1.7999999999999545,12.244897959183328,False,False,True,True,0.0,0.20000000000004547,1.36054421768738,5.7999999999999545,39.45578231292474,False,True,False
2009-05-01,short,10.5,1385.1,1.800000000000182,17.142857142858876,-1.5,-14.285714285714285,True,False,False,True,1.0,0.3000000000001819,2.857142857144589,0.0,0.0,False,False,False
2009-05-04,long,8.5,1419.3,0.7000000000000455,8.235294117647594,6.7999999999999545,79.99999999999946,False,True,True,True,0.0,0.0,0.0,7.5,88.23529411764706,True,False,False
2009-05-05,short,11.0,1408.3,4.2000000000000455,38.18181818181859,1.5,13.636363636363635,False,False,False,False,,,,,,False,True,False
2009-05-06,short,11.799999999999956,1415.8,2.0,16.949152542372943,6.7000000000000455,56.779661016949746,False,True,False,True,7.0,2.0,16.949152542372943,6.7000000000000455,56.779661016949746,False,True,False
2009-05-07,short,27.799999999999955,1396.2,5.5,19.784172661870535,3.5,12.589928057553978,False,True,True,True,0.0,0.2999999999999545,1.0791366906473203,8.700000000000045,31.294964028777194,True,True,False
2009-05-08,short,15.799999999999956,1390.4,0.2999999999999545,1.8987341772149071,5.0,31.64556962025325,False,True,False,False,,,,,,False,True,False
2009-05-11,long,10.700000000000044,1390.1,3.5,32.710280373831644,7.2999999999999545,68.22429906541986,False,True,False,False,,,,,,False,True,False
2009-05-12,short,23.0,1376.3,6.5,28.26086956521739,-4.7000000000000455,-20.43478260869585,True,False,False,True,113.0,6.5,28.26086956521739,-4.7000000000000455,-20.43478260869585,False,True,False
2009-05-13,short,10.0,1355.8,4.0,40.0,-2.7999999999999545,-27.99999999999955,True,False,True,True,0.0,2.5,25.0,-1.2999999999999545,-12.999999999999545,True,True,False
2009-05-14,long,10.299999999999956,1356.5,5.0,48.54368932038856,-3.0,-29.126213592233135,True,False,False,True,248.0,6.2999999999999545,61.16504854368914,-4.2999999999999545,-41.747572815533715,False,True,False
2009-05-15,long,18.5,1369.5,0.7999999999999545,4.3243243243240785,0.20000000000004547,1.081081081081327,False,True,False,True,0.0,0.7999999999999545,4.3243243243240785,0.20000000000004547,1.081081081081327,False,True,False
2009-05-18,short,8.5,1360.1,5.300000000000182,62.35294117647273,-3.800000000000182,-44.70588235294331,True,False,False,False,,,,,,False,False,False
2009-05-19,long,12.699999999999818,1395.1,0.0,0.0,2.5,19.68503937007902,False,True,True,True,0.0,0.0,0.0,2.5,19.68503937007902,True,True,False
2009-05-20,long,17.0,1417.8,0.20000000000004547,1.1764705882355615,0.7999999999999545,4.705882352940909,False,True,True,True,0.0,0.20000000000004547,1.1764705882355615,0.7999999999999545,4.705882352940909,False,True,False
2009-05-21,short,16.0,1374.0,3.0,18.75,-1.7000000000000455,-10.625000000000284,True,False,True,True,0.0,-0.20000000000004547,-1.2500000000002842,1.5,9.375,True,True,False
2009-05-22,long,20.0,1373.5,1.7000000000000455,8.500000000000227,-1.5,-7.5,True,False,False,False,,,,,,False,False,False
2009-05-26,long,32.200000000000045,1400.2,3.7999999999999545,11.801242236024686,16.5,51.242236024844644,False,False,True,True,0.0,0.2999999999999545,0.9316770186333978,20.0,62.11180124223594,True,True,False
2009-05-27,long,15.799999999999956,1423.4,2.7000000000000455,17.088607594937045,0.0,0.0,False,False,True,True,0.0,1.0,6.32911392405065,1.7000000000000455,10.759493670886394,False,True,False
2009-05-28,short,11.5,1395.9,4.5,39.130434782608695,7.0,60.86956521739131,False,False,True,True,0.0,2.5,21.73913043478261,9.0,78.26086956521739,False,False,False
2009-05-29,short,16.5,1412.8,4.5,27.27272727272727,-2.5,-15.151515151515152,True,False,False,False,,,,,,False,False,False
2009-06-01,long,17.5,1468.5,-0.2999999999999545,-1.7142857142854546,4.7999999999999545,27.428571428571168,False,True,True,True,0.0,-0.2999999999999545,-1.7142857142854546,4.7999999999999545,27.428571428571168,True,True,False
2009-06-02,long,15.299999999999956,1485.8,4.0,26.143790849673277,-0.5,-3.2679738562091596,True,False,True,True,0.0,0.2999999999999545,1.9607843137251988,3.2000000000000455,20.915032679738918,False,False,False
2009-06-03,short,9.0,1465.5,1.2000000000000455,13.333333333333838,-0.20000000000004547,-2.2222222222227273,True,True,True,True,0.0,0.20000000000004547,2.2222222222227273,0.7999999999999545,8.888888888888385,False,True,False
2009-06-04,long,13.0,1489.7,3.0,23.076923076923077,-2.5,-19.230769230769234,True,True,True,True,0.0,0.0,0.0,0.5,3.8461538461538463,True,True,False
2009-06-05,short,20.700000000000045,1482.4,6.2999999999999545,30.434782608695365,-3.5,-16.90821256038644,True,False,False,False,,,,,,False,False,False
2009-06-08,short,14.5,1469.1,2.2000000000000455,15.172413793103761,0.0,0.0,False,False,True,True,0.0,0.5,3.4482758620689653,1.7000000000000455,11.724137931034797,False,True,False
2009-06-09,short,9.799999999999956,1491.8,2.0,20.408163265306214,-1.2999999999999545,-13.265306122448575,True,True,False,False,,,,,,False,False,False
2009-06-10,short,14.799999999999956,1488.5,2.5,16.89189189189194,4.0,27.027027027027106,False,False,True,True,0.0,0.0,0.0,6.5,43.91891891891905,False,True,False
2009-06-11,long,16.799999999999955,1512.0,4.5,26.785714285714356,-2.0,-11.904761904761937,True,False,True,True,0.0,0.7999999999999545,4.761904761904504,1.7000000000000455,10.119047619047917,False,True,False
2009-06-12,short,15.200000000000044,1473.7,5.7000000000000455,37.50000000000019,-3.7000000000000455,-24.342105263158125,True,False,True,True,0.0,-0.2999999999999545,-1.973684210526011,2.2999999999999545,15.13157894736808,True,False,False
2009-06-15,short,14.700000000000044,1447.6,5.0,34.01360544217677,7.5,51.02040816326515,False,False,True,True,0.0,0.7000000000000455,4.761904761905058,11.799999999999955,80.27210884353687,True,True,False
2009-06-16,long,9.5,1469.1,3.7999999999999545,39.99999999999952,-2.2999999999999545,-24.210526315788993,True,False,False,False,,,,,,False,False,False
2009-06-17,short,12.200000000000044,1439.8,7.7000000000000455,63.114754098360805,-6.2000000000000455,-50.81967213114773,True,False,True,True,0.0,0.7000000000000455,5.737704918033139,0.7999999999999545,6.557377049179931,False,True,False
2009-06-18,long,14.5,1461.3,0.7999999999999545,5.517241379310031,1.2000000000000455,8.27586206896583,False,True,False,False,,,,,,False,False,False
2009-06-19,long,12.0,1476.8,1.7999999999999545,14.999999999999622,-0.7999999999999545,-6.666666666666288,True,False,True,True,0.0,0.2999999999999545,2.4999999999996207,0.7000000000000455,5.833333333333712,True,True,False
2009-06-22,short,17.5,1440.0,2.2000000000000455,12.57142857142883,-1.7000000000000455,-9.714285714285973,True,True,True,True,0.0,2.2000000000000455,12.57142857142883,-1.7000000000000455,-9.714285714285973,True,True,False
2009-06-23,short,13.299999999999956,1414.9,7.2999999999999545,54.88721804511262,-2.7999999999999545,-21.052631578947096,True,False,True,True,0.0,1.7999999999999545,13.533834586465868,2.7000000000000455,20.300751879699657,False,True,False
2009-06-24,long,9.0,1448.9,-0.2999999999999545,-3.333333333332828,6.5,72.22222222222221,False,True,True,True,0.0,-0.2999999999999545,-3.333333333332828,6.5,72.22222222222221,True,True,False
2009-06-25,long,25.0,1463.4,0.20000000000004547,0.8000000000001818,4.2999999999999545,17.199999999999818,False,True,True,True,0.0,-0.2999999999999545,-1.199999999999818,4.7999999999999545,19.199999999999818,True,True,False
2009-06-26,long,14.799999999999956,1480.2,2.5,16.89189189189194,-2.0,-13.513513513513553,True,False,True,True,0.0,0.7999999999999545,5.405405405405114,-0.2999999999999545,-2.0270270270267257,True,True,False
2009-06-29,long,14.0,1486.2,2.0,14.285714285714285,0.2999999999999545,2.142857142856818,False,True,True,True,0.0,0.7999999999999545,5.714285714285389,1.5,10.714285714285714,False,True,False
2009-06-30,short,9.299999999999956,1481.6,-0.1999999999998181,-2.1505376344066565,2.0,21.505376344086123,False,True,False,True,231.0,-0.1999999999998181,-2.1505376344066565,2.0,21.505376344086123,False,True,False
2009-07-01,long,7.699999999999818,1496.9,2.300000000000182,29.87012987013294,4.0,51.94805194805318,False,False,True,True,0.0,0.8000000000001819,10.389610389612997,5.5,71.42857142857312,False,True,False
2009-07-02,short,20.0,1445.6,2.5,12.5,-1.5,-7.5,True,False,True,True,0.0,0.7000000000000455,3.5000000000002274,0.2999999999999545,1.4999999999997726,True,False,False
2009-07-06,short,10.5,1430.8,1.2000000000000455,11.42857142857186,0.7999999999999545,7.619047619047185,False,True,True,True,0.0,0.20000000000004547,1.9047619047623379,1.7999999999999545,17.14285714285671,True,True,False
2009-07-07,short,12.0,1423.5,3.7999999999999545,31.666666666666288,2.2000000000000455,18.333333333333712,False,False,False,True,0.0,-0.20000000000004547,-1.6666666666670455,6.2000000000000455,51.66666666666705,True,True,False
2009-07-08,short,10.200000000000044,1403.8,0.20000000000004547,1.9607843137259278,0.7999999999999545,7.843137254901482,False,True,False,True,0.0,0.20000000000004547,1.9607843137259278,0.7999999999999545,7.843137254901482,False,True,False
2009-07-09,long,11.5,1419.8,2.5,21.73913043478261,-1.5,-13.043478260869565,True,False,True,True,0.0,0.2999999999999545,2.608695652173518,0.7000000000000455,6.086956521739526,False,True,False
2009-07-10,short,19.5,1406.5,2.7000000000000455,13.84615384615408,-1.7000000000000455,-8.71794871794895,True,False,True,True,0.0,0.7000000000000455,3.5897435897438226,0.2999999999999545,1.5384615384613052,False,True,False
2009-07-13,long,20.299999999999955,1426.7,1.2000000000000455,5.911330049261321,3.0,14.778325123152742,False,False,False,True,0.0,0.20000000000004547,0.9852216748770735,4.0,19.704433497536993,True,False,False
2009-07-14,long,13.799999999999956,1452.7,2.2000000000000455,15.942028985507624,-2.0,-14.49275362318845,True,False,True,True,0.0,1.2000000000000455,8.6956521739134,-1.0,-7.246376811594225,True,False,False
2009-07-15,long,16.200000000000045,1487.0,2.2999999999999545,14.19753086419721,0.5,3.0864197530864113,False,False,True,True,0.0,0.5,3.0864197530864113,2.2999999999999545,14.19753086419721,True,True,False
2009-07-16,long,16.0,1511.2,1.2000000000000455,7.500000000000284,1.5,9.375,False,True,True,True,0.0,0.20000000000004547,1.2500000000002842,2.5,15.625,True,True,False
2009-07-17,long,10.200000000000044,1523.0,0.2999999999999545,2.9411764705877768,2.0,19.607843137254818,False,True,True,True,0.0,0.2999999999999545,2.9411764705877768,2.0,19.607843137254818,True,False,False
2009-07-20,long,11.5,1539.7,1.5,13.043478260869565,-1.0,-8.695652173913043,True,False,True,True,0.0,0.0,0.0,0.5,4.3478260869565215,True,True,False
2009-07-21,short,12.5,1532.7,3.0,24.0,-1.2999999999999545,-10.399999999999636,True,False,False,False,,,,,,False,True,False
2009-07-22,long,15.5,1567.4,1.5,9.67741935483871,1.5,9.67741935483871,False,False,True,True,0.0,1.0,6.451612903225806,2.0,12.903225806451612,True,True,False
2009-07-23,long,18.0,1581.7,0.7999999999999545,4.444444444444192,3.0,16.666666666666664,False,True,True,True,0.0,0.5,2.7777777777777777,3.2999999999999545,18.33333333333308,True,True,False
2009-07-24,long,16.0,1591.9,-0.2999999999999545,-1.8749999999997158,0.5,3.125,False,True,False,False,,,,,,False,False,False
2009-07-27,short,10.199999999999818,1583.6,4.0,39.2156862745105,2.800000000000182,27.450980392159135,False,False,False,False,,,,,,False,True,False
2009-07-28,short,11.0,1587.6,5.0,45.45454545454545,-2.0,-18.181818181818183,True,False,False,False,,,,,,False,True,False
2009-07-30,long,15.800000000000182,1629.4,2.5,15.8227848101264,0.0,0.0,False,False,True,True,0.0,0.5,3.16455696202528,2.0,12.65822784810112,True,False,False
2009-08-03,long,13.299999999999956,1624.6,0.2999999999999545,2.255639097744026,0.5,3.759398496240614,False,True,True,True,0.0,0.0,0.0,0.7999999999999545,6.0150375939846406,True,False,False
2009-08-04,long,7.0,1624.5,6.0,85.71428571428571,-4.2999999999999545,-61.42857142857078,True,False,False,True,87.0,6.0,85.71428571428571,-4.2999999999999545,-61.42857142857078,False,True,False
2009-08-05,short,16.700000000000045,1611.3,3.0,17.964071856287376,-0.5,-2.994011976047896,True,False,True,True,0.0,0.0,0.0,2.5,14.97005988023948,True,True,False
2009-08-06,short,18.799999999999955,1602.0,1.0,5.319148936170225,0.5,2.6595744680851126,False,True,True,True,0.0,-0.20000000000004547,-1.063829787234287,1.7000000000000455,9.042553191489626,True,True,False
2009-08-07,short,12.799999999999956,1609.8,4.2000000000000455,32.81250000000047,0.0,0.0,False,False,False,False,,,,,,False,False,False
2009-08-10,short,10.5,1606.5,0.20000000000004547,1.9047619047623379,1.7999999999999545,17.14285714285671,False,True,True,True,0.0,0.20000000000004547,1.9047619047623379,1.7999999999999545,17.14285714285671,False,True,False
2009-08-11,short,9.5,1592.0,2.0,21.052631578947366,1.5,15.789473684210526,False,True,True,True,0.0,0.20000000000004547,2.1052631578952155,3.2999999999999545,34.736842105262674,True,True,False
2009-08-12,long,26.5,1621.7,2.5,9.433962264150944,0.2999999999999545,1.1320754716979415,False,False,True,True,0.0,2.0,7.547169811320755,0.7999999999999545,3.0188679245281302,True,True,False
2009-08-14,short,19.5,1601.7,2.0,10.256410256410255,0.5,2.564102564102564,False,False,True,True,0.0,0.7000000000000455,3.5897435897438226,1.7999999999999545,9.230769230768999,True,True,False
2009-08-17,short,13.300000000000182,1568.1,3.0,22.5563909774433,-0.5,-3.75939849624055,True,False,True,True,0.0,0.0,0.0,2.5,18.79699248120275,True,False,False
2009-08-18,long,9.699999999999818,1578.4,0.0,0.0,0.3000000000001819,3.0927835051565724,False,True,False,True,87.0,0.0,0.0,0.3000000000001819,3.0927835051565724,True,True,False
2009-08-19,long,15.700000000000044,1582.8,4.0,25.477707006369354,-2.5,-15.923566878980846,True,False,False,True,99.0,5.0,31.847133757961693,-3.5,-22.292993630573186,True,True,False
2009-08-20,long,20.0,1614.6,4.7999999999999545,23.999999999999773,-3.0,-15.0,True,False,True,True,0.0,1.0,5.0,0.7999999999999545,3.9999999999997726,True,True,False
2009-08-21,long,12.299999999999956,1634.8,2.2000000000000455,17.886178861789052,5.5,44.715447154471704,False,False,True,True,0.0,0.0,0.0,7.7000000000000455,62.60162601626076,True,True,False
2009-08-24,long,9.0,1646.5,1.5,16.666666666666664,-0.2999999999999545,-3.333333333332828,True,False,True,True,0.0,0.5,5.555555555555555,0.7000000000000455,7.777777777778283,False,True,False
2009-08-25,long,12.799999999999956,1649.0,1.5,11.71875000000004,-0.7999999999999545,-6.249999999999666,True,False,True,True,0.0,1.0,7.812500000000027,-0.2999999999999545,-2.3437499999996527,False,False,False
2009-08-26,long,7.0,1647.3,4.2999999999999545,61.42857142857078,3.0,42.857142857142854,False,False,False,False,,,,,,False,True,False
2009-08-27,short,18.799999999999955,1615.5,2.2999999999999545,12.234042553191276,0.7000000000000455,3.7234042553194,False,False,True,True,0.0,0.7999999999999545,4.255319148935938,2.2000000000000455,11.702127659574739,False,False,False
2009-08-28,short,18.299999999999955,1644.8,4.0,21.857923497267816,1.7000000000000455,9.289617486339068,False,False,False,False,,,,,,False,True,False
2009-09-01,short,24.200000000000045,1606.7,2.2999999999999545,9.504132231404753,10.5,43.38842975206603,False,True,True,True,0.0,0.2999999999999545,1.239669421487413,12.5,51.65289256198338,True,True,False
2009-09-03,short,13.799999999999956,1589.9,4.7999999999999545,34.78260869565196,-4.2999999999999545,-31.15942028985484,True,False,False,False,,,,,,False,False,False
2009-09-04,long,11.200000000000044,1619.9,0.7000000000000455,6.250000000000382,2.2999999999999545,20.535714285713798,False,True,True,True,0.0,0.20000000000004547,1.7857142857146846,2.7999999999999545,24.9999999999995,True,True,False
2009-09-09,long,13.0,1662.3,0.5,3.8461538461538463,-0.2999999999999545,-2.3076923076919575,True,True,True,True,0.0,0.20000000000004547,1.5384615384618883,0.0,0.0,True,True,False
2009-09-10,long,9.0,1676.3,1.2000000000000455,13.333333333333838,-1.0,-11.11111111111111,True,True,False,True,5.0,1.2000000000000455,13.333333333333838,-1.0,-11.11111111111111,True,True,False
2009-09-11,short,6.2000000000000455,1680.8,6.2999999999999545,101.61290322580496,-5.0,-80.645161290322,True,False,False,False,,,,,,False,True,False
2009-09-14,long,9.700000000000044,1686.0,0.5,5.154639175257709,2.0,20.618556701030837,False,True,False,True,223.0,3.5,36.08247422680396,-1.0,-10.309278350515418,True,True,False
2009-09-15,long,11.0,1700.8,3.0,27.27272727272727,-2.5,-22.727272727272727,True,False,True,True,0.0,0.0,0.0,0.5,4.545454545454546,True,True,False
2009-09-16,long,7.5,1707.3,1.2999999999999545,17.333333333332725,-1.0,-13.333333333333334,True,True,True,True,0.0,0.0,0.0,0.2999999999999545,3.999999999999394,True,True,False
2009-09-17,long,9.200000000000044,1730.8,8.799999999999955,95.65217391304253,-5.5,-59.782608695651895,True,False,True,True,0.0,1.0,10.869565217391253,2.2999999999999545,24.999999999999385,False,False,False
2009-09-18,short,8.599999999999909,1718.5,3.0,34.883720930232926,1.2000000000000455,13.9534883720937,False,False,False,False,,,,,,False,False,False
2009-09-21,long,7.5,1723.7,1.2999999999999545,17.333333333332725,-0.7999999999999545,-10.66666666666606,True,True,False,True,19.0,1.2999999999999545,17.333333333332725,-0.7999999999999545,-10.66666666666606,False,True,False
2009-09-22,short,9.0,1730.2,4.0,44.44444444444444,-2.2999999999999545,-25.55555555555505,True,False,False,False,,,,,,False,False,False
2009-09-23,short,6.5,1733.9,2.0,30.76923076923077,0.0,0.0,False,False,False,True,305.0,21.299999999999955,327.692307692307,-19.299999999999955,-296.9230769230762,True,True,False
2009-09-24,short,9.800000000000182,1711.6,0.7000000000000455,7.1428571428574745,13.299999999999955,135.7142857142827,False,True,True,True,0.0,0.20000000000004547,2.0408163265310386,13.799999999999955,140.81632653060916,True,True,False
2009-09-25,short,13.0,1697.3,0.0,0.0,0.2999999999999545,2.3076923076919575,False,True,True,True,0.0,0.0,0.0,0.2999999999999545,2.3076923076919575,True,True,False
2009-09-28,long,17.5,1723.0,0.7000000000000455,4.000000000000259,2.2999999999999545,13.142857142856885,False,True,True,True,0.0,0.20000000000004547,1.1428571428574028,2.7999999999999545,15.999999999999739,True,True,False
2009-09-29,short,10.5,1720.5,2.5,23.809523809523807,-1.0,-9.523809523809524,True,True,False,False,,,,,,False,True,False
2009-09-30,long,35.5,1727.0,4.7999999999999545,13.521126760563252,-4.5,-12.676056338028168,True,False,False,False,,,,,,False,False,False
2009-10-01,short,10.5,1690.2,3.0,28.57142857142857,8.700000000000045,82.8571428571433,False,False,True,True,0.0,-0.5,-4.761904761904762,12.200000000000045,116.19047619047662,True,False,False
2009-10-02,long,15.199999999999818,1673.6,2.0,13.157894736842263,1.5,9.868421052631698,False,True,False,False,,,,,,False,True,False
2009-10-05,short,10.799999999999956,1663.3,7.0,64.81481481481508,-6.0,-55.55555555555578,True,False,False,False,,,,,,False,False,False
2009-10-06,long,17.5,1704.1,1.2999999999999545,7.4285714285711695,2.0,11.428571428571429,False,False,True,True,0.0,0.5,2.857142857142857,2.7999999999999545,15.999999999999739,True,True,False
2009-10-07,long,9.5,1708.3,2.5,26.31578947368421,-1.5,-15.789473684210526,True,False,False,False,,,,,,False,False,False
2009-10-08,long,8.5,1728.8,0.7999999999999545,9.411764705881819,2.2000000000000455,25.882352941177007,False,False,True,True,0.0,0.2999999999999545,3.529411764705347,2.7000000000000455,31.76470588235348,True,True,False
2009-10-09,long,15.200000000000044,1725.3,1.2999999999999545,8.552631578947045,-0.5,-3.2894736842105172,True,False,False,False,,,,,,False,True,False
2009-10-12,short,9.700000000000044,1728.0,1.0,10.309278350515418,2.0,20.618556701030837,False,True,False,False,,,,,,False,True,False
2009-10-13,long,9.299999999999956,1735.4,1.0,10.752688172043062,-0.09999999999990905,-1.0752688172033282,True,True,False,False,,,,,,False,False,False
2009-10-14,long,10.5,1755.9,2.2000000000000455,20.952380952381386,2.0,19.047619047619047,False,False,True,True,0.0,1.0,9.523809523809524,3.2000000000000455,30.47619047619091,True,True,True
2009-10-15,short,8.200000000000045,1743.4,2.2999999999999545,28.04878048780417,-2.0,-24.390243902438886,True,False,False,False,,,,,,False,False,False
2009-10-16,short,10.199999999999818,1728.6,4.300000000000182,42.156862745100575,3.0,29.411764705882877,False,False,True,True,0.0,0.5,4.901960784313813,6.800000000000182,66.66666666666964,True,False,False
2009-10-19,long,11.0,1746.6,0.2999999999999545,2.727272727272314,3.0,27.27272727272727,False,True,True,True,0.0,0.0,0.0,3.2999999999999545,29.999999999999588,True,False,False
2009-10-20,short,11.799999999999956,1752.3,0.7000000000000455,5.932203389830916,0.7999999999999545,6.779661016948792,False,True,False,False,,,,,,False,True,False
2009-10-21,long,16.5,1773.5,0.20000000000004547,1.2121212121214877,2.7999999999999545,16.96969696969669,False,True,True,True,0.0,0.20000000000004547,1.2121212121214877,2.7999999999999545,16.96969696969669,False,True,False
2009-10-22,long,13.299999999999956,1758.8,0.5,3.759398496240614,2.5,18.79699248120307,False,True,False,False,,,,,,False,True,False
2009-10-23,short,10.0,1766.0,3.7999999999999545,37.999999999999545,-3.0,-30.0,True,False,False,False,,,,,,False,True,False
2009-10-26,long,22.200000000000045,1776.7,3.2999999999999545,14.86486486486463,-2.5,-11.261261261261238,True,False,False,True,0.0,0.7999999999999545,3.6036036036033914,0.0,0.0,False,False,False
2009-10-27,short,10.300000000000182,1734.4,4.5,43.68932038834875,2.199999999999818,21.35922330096873,False,False,True,True,0.0,0.6999999999998181,6.796116504852483,6.0,58.25242718446499,True,True,False
2009-10-28,short,10.5,1700.1,0.20000000000004547,1.9047619047623379,8.0,76.19047619047619,False,True,True,True,0.0,0.20000000000004547,1.9047619047623379,8.0,76.19047619047619,True,True,False
2009-10-29,long,9.0,1701.6,2.5,27.77777777777778,2.0,22.22222222222222,False,False,False,False,,,,,,False,True,False
2009-10-30,short,13.099999999999907,1698.5,1.2999999999999545,9.923664122137128,-0.2999999999999545,-2.2900763358775316,True,True,False,True,18.0,1.2999999999999545,9.923664122137128,-0.2999999999999545,-2.2900763358775316,True,False,False
2009-11-02,long,14.299999999999956,1683.0,2.5,17.482517482517537,9.5,66.43356643356664,False,False,False,False,,,,,,False,True,False
2009-11-03,long,10.0,1672.4,3.0,30.0,0.5,5.0,False,False,False,False,,,,,,False,True,False
2009-11-04,long,7.2000000000000455,1692.2,0.0,0.0,3.7999999999999545,52.77777777777681,False,True,True,True,0.0,0.0,0.0,3.7999999999999545,52.77777777777681,False,True,False
2009-11-05,long,14.299999999999956,1712.7,-0.20000000000004547,-1.398601398601721,1.7000000000000455,11.888111888112242,False,True,True,True,0.0,-0.20000000000004547,-1.398601398601721,1.7000000000000455,11.888111888112242,True,True,False
2009-11-09,long,11.0,1756.9,2.800000000000182,25.454545454547105,1.5,13.636363636363635,False,False,True,True,0.0,0.3000000000001819,2.727272727274381,4.0,36.36363636363637,True,False,False
2009-11-10,short,12.700000000000044,1763.8,3.2999999999999545,25.984251968503493,-2.5,-19.685039370078673,True,False,False,False,,,,,,False,False,False
2009-11-11,long,7.299999999999954,1790.8,1.5,20.547945205479582,0.7000000000000455,9.589041095891094,False,False,True,True,0.0,-0.2999999999999545,-4.109589041095293,2.5,34.246575342465974,True,True,False
2009-11-12,short,13.799999999999956,1778.8,4.0,28.9855072463769,-2.7999999999999545,-20.289855072463503,True,False,False,True,263.0,4.7000000000000455,34.05797101449319,-3.5,-25.36231884057979,False,True,False
2009-11-13,long,10.0,1785.0,0.5,5.0,1.7000000000000455,17.000000000000455,False,False,False,False,,,,,,False,True,False
2009-11-16,long,17.5,1810.5,2.0,11.428571428571429,-1.5,-8.571428571428571,True,False,True,True,0.0,0.5,2.857142857142857,0.0,0.0,True,True,False
2009-11-17,short,9.5,1799.2,2.2000000000000455,23.157894736842586,-0.900000000000091,-9.473684210527274,True,False,False,False,,,,,,False,False,False
2009-11-18,short,13.5,1793.2,3.5,25.925925925925924,-2.7999999999999545,-20.740740740740403,True,False,True,True,0.0,0.5,3.7037037037037033,0.20000000000004547,1.4814814814818182,False,True,False
2009-11-19,short,25.799999999999955,1763.1,1.5,5.813953488372103,0.3000000000001819,1.1627906976751257,False,False,True,True,0.0,0.5,1.9379844961240345,1.300000000000182,5.038759689923195,True,True,False
2009-11-20,short,9.0,1759.4,2.0,22.22222222222222,-1.5,-16.666666666666664,True,False,True,True,0.0,1.199999999999818,13.333333333331312,-0.6999999999998181,-7.777777777775757,False,False,False
2009-11-23,long,19.09999999999991,1800.8,1.0,5.235602094240862,-0.7999999999999545,-4.188481675392452,True,False,True,True,0.0,0.20000000000004547,1.0471204188484107,0.0,0.0,True,False,False
2009-11-25,long,5.7000000000000455,1794.0,0.7000000000000455,12.280701754386666,0.2999999999999545,5.263157894736002,False,False,True,True,0.0,0.20000000000004547,3.5087719298253313,0.7999999999999545,14.035087719297334,True,False,False
2009-11-30,long,9.5,1767.9,1.800000000000182,18.94736842105455,0.5,5.263157894736842,False,True,False,False,,,,,,False,False,False
2009-12-01,long,10.300000000000182,1793.6,0.5,4.854368932038749,0.6999999999998181,6.796116504852483,False,True,True,True,0.0,0.5,4.854368932038749,0.6999999999998181,6.796116504852483,True,True,False
2009-12-02,long,7.799999999999954,1805.6,2.0,25.641025641025795,4.0,51.28205128205159,False,False,True,True,0.0,0.5,6.410256410256449,5.5,70.51282051282092,False,True,False
2009-12-03,short,12.5,1794.1,6.0,48.0,-5.5,-44.0,True,False,False,True,305.0,7.0,56.00000000000001,-6.5,-52.0,True,False,False
2009-12-04,short,14.299999999999956,1799.3,0.0,0.0,3.0,20.979020979021044,False,True,False,True,15.0,0.0,0.0,3.0,20.979020979021044,False,True,False
2009-12-07,short,9.700000000000044,1787.5,-0.2999999999999545,-3.0927835051541566,1.2999999999999545,13.402061855669572,False,True,False,False,,,,,,False,True,False
2009-12-08,long,13.200000000000044,1776.2,2.2000000000000455,16.666666666666956,0.2999999999999545,2.2727272727269208,False,True,False,False,,,,,,False,False,False
2009-12-09,long,13.5,1774.4,0.7000000000000455,5.185185185185523,1.2999999999999545,9.629629629629292,False,True,False,True,261.0,5.0,37.03703703703704,-3.0,-22.22222222222222,True,False,False
2009-12-11,short,10.799999999999956,1796.6,2.0,18.518518518518594,1.300000000000182,12.03703703703877,False,True,False,True,5.0,2.0,18.518518518518594,1.300000000000182,12.03703703703877,True,True,False
2009-12-14,short,4.5,1799.1,1.5,33.33333333333333,-0.5,-11.11111111111111,True,False,False,False,,,,,,False,False,False
2009-12-15,long,6.5,1805.8,0.2999999999999545,4.615384615383915,1.2000000000000455,18.461538461539163,False,True,False,True,19.0,0.2999999999999545,4.615384615383915,1.2000000000000455,18.461538461539163,False,True,False
2009-12-16,short,8.799999999999955,1805.0,1.7999999999999545,20.45454545454504,-1.2999999999999545,-14.772727272726833,True,False,False,False,,,,,,False,False,False
2009-12-17,short,12.299999999999956,1781.5,0.2999999999999545,2.4390243902435413,0.7000000000000455,5.691056910569495,False,True,True,True,0.0,0.2999999999999545,2.4390243902435413,0.7000000000000455,5.691056910569495,True,True,False
2009-12-18,long,13.5,1804.0,2.2000000000000455,16.296296296296635,-1.7000000000000455,-12.59259259259293,True,False,True,True,0.0,0.7000000000000455,5.185185185185523,-0.20000000000004547,-1.4814814814818182,True,False,False
2009-12-21,long,10.5,1830.7,1.5,14.285714285714285,2.0,19.047619047619047,False,False,True,True,0.0,0.7000000000000455,6.6666666666670995,2.7999999999999545,26.666666666666234,True,True,False
